ID,y
1696,1859.4169
1697,1749.7809
1698,1110.7393
1699,1834.214
1700,2192.0818
1701,1769.1581
1702,1792.0684
1703,1493.5338
1704,1405.9775
1705,2193.7766
1706,1625.5637
1707,1796.3907
1708,1624.0253
1709,1541.2522
1710,1478.6409
1711,1431.4521
1712,1755.0477
1713,1721.3914
1714,1707.0421
1715,1670.561
1716,1487.3782
1717,1689.9877
1718,1266.8093
1719,1755.0477
1720,2072.6858
1721,1454.2916
1722,1428.8517
1723,1737.6702
1724,1720.8707
1725,1861.6885
1726,934.26227
1727,1088.6975
1728,1825.3357
1729,1719.3857
1730,1751.0643
1731,1387.2009
1732,1098.4569
1733,1793.9337
1734,1697.163
1735,1720.0592
1736,1223.9288
1737,1796.9235
1738,2010.5933
1739,1960.9343
1740,2012.9506
1741,2321.976
1742,1805.0817
1743,970.006
1744,2147.3938
1745,855.3136
1746,1824.6652
1747,1557.1549
1748,2076.1309
1749,1867.236
1750,1643.4082
1751,1131.0823
1752,1777.661
1753,1788.3671
1754,1619.2041
1755,995.5751
1756,1316.6566
1757,1629.8525
1758,1354.3899
1759,1105.337
1760,1367.2726
1761,779.128
1762,2174.8442
1763,985.257
1764,1608.5822
1765,1226.6212
1766,1545.7887
1767,1465.8661
1768,1492.507
1769,1111.9043
1770,1770.0902
1771,1174.1804
1772,1686.2345
1773,2068.4912
1774,1791.9464
1775,1587.4192
1776,1622.4603
1777,1672.5236
1778,1203.615
1779,1088.6975
1780,1165.1434
1781,1994.648
1782,1720.8707
1783,940.03735
1784,1769.1581
1785,1180.5243
1786,1146.9949
1787,1428.8517
1788,1557.1327
1789,1146.9949
1790,1908.3064
1791,2131.1929
1792,1740.4475
1793,1615.7953
1794,1751.6221
1795,1902.4164
1796,949.8833
1797,1955.6464
1798,1667.378
1799,2300.1392
1800,1212.578
1801,2066.9065
1802,1537.2642
1803,1828.4935
1804,1766.5515
1805,1796.9235
1806,1720.8707
1807,1789.4385
1808,1683.034
1809,1911.7141
1810,1692.667
1811,2063.5227
1812,1646.8815
1813,2055.8877
1814,1784.6427
1815,2110.719
1816,1801.935
1817,1681.1859
1818,1085.4899
1819,1441.3359
1820,1388.4641
1821,1617.2727
1822,1077.556
1823,1589.7205
1824,1857.8241
1825,1594.8385
1826,1527.9662
1827,1853.5701
1828,1496.0875
1829,2034.7903
1830,1708.0416
1831,1562.6339
1832,1418.2338
1833,1479.822
1834,2333.7751
1835,1376.1477
1836,1784.2874
1837,1822.4883
1838,1815.9667
1839,1958.3794
1840,1606.7657
1841,1940.2635
1842,1913.8235
1843,1840.4425
1844,1692.9069
1845,2050.263
1846,963.9095
1847,2353.4998
1848,1271.8566
1849,1829.7139
1850,1566.959
1851,1941.5348
1852,1756.0039
1853,1609.7516
1854,1602.2751
1855,1414.0459
1856,1874.4714
1857,2359.596
1858,1612.1571
1859,1610.5852
1860,2289.3916
1861,1949.9576
1862,834.1684
1863,1414.0459
1864,1213.9567
1865,2007.1001
1866,1683.208
1867,1490.7688
1868,1335.3633
1869,1921.296
1870,1660.194
1871,1697.8247
1872,1799.1495
1873,1874.4714
1874,2320.2
1875,1791.7792
1876,2025.425
1877,1629.0542
1878,2106.5713
1879,1675.4304
1880,1811.7328
1881,1842.1139
1882,1553.2252
1883,1997.2227
1884,1652.7743
1885,1994.1617
1886,1992.3223
1887,1842.2451
1888,1682.4365
1889,1841.8695
1890,1148.8115
1891,2000.3264
1892,2383.5022
1893,1744.3307
1894,1696.0658
1895,1739.5831
1896,1198.931
1897,1323.4531
1898,1538.5061
1899,1653.6492
1900,2339.4
1901,1732.2034
1902,1755.0477
1903,1487.3782
1904,1903.0867
1905,2130.4253
1906,2276.8494
1907,1903.0867
1908,1866.6947
1909,1796.9235
1910,1308.8195
1911,1648.8357
1912,1950.1589
1913,1762.5624
1914,2327.606
1915,1196.3948
1916,1677.7675
1917,1802.2933
1918,1538.8002
1919,1775.879
1920,1466.0088
1921,1823.6908
1922,1376.4529
1923,1490.7795
1924,1742.054
1925,1619.2041
1926,1697.1093
1927,1580.5411
1928,931.46564
1929,1592.3671
1930,1816.9126
1931,1487.3782
1932,1329.2407
1933,1807.5272
1934,1045.6012
1935,2062.3237
1936,1348.7577
1937,2276.7234
1938,1487.3782
1939,2297.6533
1940,1630.6012
1941,1513.0283
1942,1714.9232
1943,1400.6266
1944,944.63324
1945,1638.0953
1946,1242.2987
1947,1513.1653
1948,1463.2097
1949,2160.7188
1950,2373.3342
1951,1476.205
1952,1891.7502
1953,1327.9408
1954,1791.7195
1955,1332.1221
1956,1304.2091
1957,1453.7146
1958,1695.9675
1959,1310.9019
1960,1946.2388
1961,1589.0477
1962,1847.1127
1963,1441.6757
1964,1907.4402
1965,2358.8037
1966,1124.2941
1967,2210.4353
1968,2260.7488
1969,1535.4381
1970,1139.2898
1971,2175.4897
1972,1813.9907
1973,1271.9447
1974,960.363
1975,2020.6649
1976,1154.9832
1977,1938.4221
1978,2054.938
1979,1846.2728
1980,1959.7142
1981,1695.7363
1982,1994.6747
1983,1627.217
1984,2064.1074
1985,1421.659
1986,1372.1134
1987,2234.4631
1988,2321.6707
1989,1616.4652
1990,1836.4347
1991,1507.399
1992,2018.3794
1993,1653.7465
1994,1332.3141
1995,1373.6982
1996,1428.7151
1997,1837.5219
1998,1291.4595
1999,1481.3519
2000,1782.7821
2001,1754.8405
2002,1708.9291
2003,2276.4524
2004,1309.1764
2005,1543.8434
2006,1473.431
2007,1787.2496
2008,1718.463
2009,1822.9781
2010,2135.746
2011,2353.2434
2012,1462.8424
2013,2293.3904
2014,1268.2817
2015,1609.5623
2016,2085.3713
2017,1492.3069
2018,1893.472
2019,1552.7632
2020,1310.2996
2021,1004.35767
2022,1971.5326
2023,1346.1992
2024,1678.4355
2025,1485.7894
2026,1987.2916
2027,1535.608
2028,1303.2529
2029,1593.7842
2030,1939.449
2031,1675.808
2032,1495.7399
2033,1707.4995
2034,1577.4135
2035,1824.1342
2036,1101.8993
2037,2081.6013
2038,1830.441
2039,1571.3795
2040,1310.2715
2041,2105.258
2042,1584.945
2043,1731.1826
2044,1787.2496
2045,1081.5109
2046,1497.749
2047,1869.2866
2048,1858.0914
2049,1097.1082
2050,1867.0049
2051,1318.8984
2052,1524.2739
2053,1919.6259
2054,2160.7954
2055,1754.8557
2056,1074.4438
2057,1696.016
2058,1693.8545
2059,1897.9387
2060,1098.8147
2061,1384.7903
2062,1994.4625
2063,1621.5364
2064,1570.3799
2065,1349.3126
2066,2007.6401
2067,2372.518
2068,1026.6166
2069,1195.749
2070,1934.7057
2071,2079.0828
2072,1935.8011
2073,1478.7416
2074,1667.597
2075,1347.039
2076,1466.9148
2077,1675.808
2078,1645.5057
2079,1435.809
2080,1239.0067
2081,2045.286
2082,1466.1821
2083,1696.7001
2084,2244.7832
2085,1184.2721
2086,1074.2095
2087,1709.4963
2088,471.882
2089,1601.912
2090,346.19562
2091,810.6466
2092,1195.9806
2093,986.1404
2094,2012.0997
2095,753.54816
2096,1503.3568
2097,896.217
2098,1306.0977
2099,1539.9104
2100,1414.9211
2101,863.25885
2102,1041.1769
2103,1614.153
2104,1152.6473
2105,1336.581
2106,1470.8265
2107,1272.9126
2108,1908.5682
2109,1336.131
2110,1311.4454
2111,2221.467
2112,794.08105
2113,1249.6874
2114,1360.9373
2115,1273.0382
2116,1206.743
2117,1441.7645
2118,2099.3909
2119,719.2462
2120,1748.9362
2121,1314.3922
2122,494.705
2123,610.6042
2124,492.2008
2125,1005.15643
2126,444.80026
2127,1002.0768
2128,623.5741
2129,485.73276
2130,915.43097
2131,1209.6084
2132,1526.7853
2133,702.674
2134,673.78534
2135,881.1396
2136,1714.1655
2137,1722.2653
2138,1172.6246
2139,706.68915
2140,642.2507
2141,1611.7897
2142,1278.1628
2143,726.8213
2144,940.1189
2145,1076.641
2146,1250.9293
2147,766.6402
2148,914.575
2149,985.1269
2150,1128.16
2151,947.9902
2152,698.7659
2153,1147.7407
2154,199.75941
2155,1091.9366
2156,1314.0192
2157,500.6857
2158,851.509
2159,794.6295
2160,920.7905
2161,1664.2188
2162,1658.1466
2163,691.7167
2164,1396.1074
2165,889.9621
2166,1256.8328
2167,1240.6891
2168,1318.4661
2169,661.2814
2170,1039.6783
2171,440.14233
2172,399.8647
2173,1155.5741
2174,293.99762
2175,760.3048
2176,856.4207
2177,982.196
2178,512.15735
2179,1234.1179
2180,569.74304
2181,983.08734
2182,1340.2117
2183,1190.102
2184,465.51855
2185,477.54068
2186,2037.0391
2187,878.82684
2188,989.97375
2189,753.7217
2190,1820.6006
2191,401.12
2192,706.68915
2193,787.56323
2194,877.7746
2195,635.8501
2196,986.69794
2197,1383.6642
2198,513.054
2199,558.824
2200,937.25433
2201,815.1608
2202,1716.9095
2203,738.1314
2204,1504.7614
2205,293.99762
2206,743.4303
2207,1101.5834
2208,865.68665
2209,547.19794
2210,511.50574
2211,865.68665
2212,1179.9902
2213,912.4099
2214,1259.3738
2215,862.78424
2216,548.2257
2217,1066.9856
2218,837.1944
2219,524.7354
2220,1074.6129
2221,1020.83856
2222,1535.5669
2223,963.3752
2224,1594.1799
2225,657.0193
2226,603.61426
2227,1305.004
2228,1594.7166
2229,1234.1179
2230,1238.6907
2231,1659.3407
2232,148.51575
2233,598.75995
2234,771.93567
2235,867.2599
2236,620.6637
2237,1418.4369
2238,677.4021
2239,1012.6986
2240,610.15393
2241,550.1854
2242,1629.5873
2243,1625.3259
2244,1048.9225
2245,676.0363
2246,1057.4973
2247,1270.7781
2248,1121.7537
2249,1416.3043
2250,822.98083
2251,774.11206
2252,256.92722
2253,701.0462
2254,1423.8823
2255,423.70853
2256,1339.8303
2257,599.3824
2258,1007.4017
2259,915.6591
2260,465.84406
2261,1619.516
2262,1794.9631
2263,867.5031
2264,729.6621
2265,1102.3585
2266,1374.6309
2267,763.67084
2268,778.95056
2269,572.87286
2270,1170.6134
2271,465.84406
2272,1310.4027
2273,1465.1516
2274,697.61725
2275,1070.4196
2276,1028.9989
2277,857.4954
2278,1350.0565
2279,931.87244
2280,776.78784
2281,915.29706
2282,568.6468
2283,980.4516
2284,820.2188
2285,662.23834
2286,770.48755
2287,1046.6047
2288,978.9034
2289,1309.1202
2290,1005.2016
2291,1375.9412
2292,1045.8948
2293,585.6894
2294,353.77893
2295,465.84406
2296,1302.7667
2297,370.35324
2298,384.21555
2299,1521.96
2300,1830.859
2301,1451.0192
2302,1556.0879
2303,1012.06665
2304,1568.412
2305,482.6035
2306,773.9501
2307,1303.1097
2308,922.47046
2309,1214.428
2310,1810.5817
2311,1356.9691
2312,1234.1179
2313,376.96027
2314,1421.2457
2315,1004.50653
2316,1630.0399
2317,376.96027
2318,900.16797
2319,1014.73065
2320,624.18097
2321,858.30414
2322,1475.8037
2323,668.9517
2324,376.96027
2325,914.2164
2326,946.76917
2327,862.87823
2328,612.32947
2329,992.2208
2330,1662.6611
2331,677.5583
2332,617.8903
2333,1198.0767
2334,1351.9962
2335,953.08887
2336,1606.2981
2337,990.7125
2338,1451.1625
2339,662.3262
2340,1075.8241
2341,1385.3724
2342,1345.0804
2343,245.98625
2344,1140.1022
2345,423.17648
2346,586.95087
2347,946.45
2348,241.83072
2349,1138.7574
2350,514.8063
2351,1488.9781
2352,432.6702
2353,979.15
2354,955.2238
2355,967.84
2356,1126.696
2357,1051.9548
2358,1208.329
2359,331.38202
2360,484.33456
2361,559.29767
2362,716.546
2363,766.6063
2364,665.2006
2365,584.6407
2366,1603.95
2367,1809.7445
2368,794.3919
2369,512.10364
2370,1105.9387
2371,1373.1603
2372,1765.7532
2373,1813.6396
2374,344.18445
2375,960.25134
2376,1532.26
2377,712.7894
2378,748.8203
2379,1208.329
2380,504.91635
2381,1160.1719
2382,256.37164
2383,1504.9214
2384,1658.3048
2385,734.8743
2386,559.29767
2387,749.7777
2388,900.02826
2389,576.802
2390,1173.7101
2391,817.5141
2392,440.71722
2393,461.3275
2394,457.43365
2395,499.13858
2396,1447.0732
2397,1356.4161
2398,408.6552
2399,1723.3014
2400,1522.9066
2401,586.9445
2402,762.16187
2403,682.23047
2404,506.1259
2405,506.19672
2406,1095.1306
2407,410.47617
2408,1179.1212
2409,1555.17
2410,1017.3381
2411,787.35
2412,1368.891
2413,1069.7589
2414,857.6014
2415,1617.9084
2416,664.36224
2417,698.4798
2418,1625.9318
2419,781.3963
2420,1044.6359
2421,1194.5398
2422,937.22095
2423,1391.4022
2424,427.17157
2425,899.62476
2426,516.0158
2427,1134.7258
2428,1019.54
2429,765.4267
2430,1263.7401
2431,1422.1611
2432,873.7383
2433,568.51843
2434,705.9857
2435,920.32434
2436,1292.7849
2437,938.46924
2438,1025.7651
2439,663.1044
2440,541.5711
2441,1385.7872
2442,1057.7589
2443,826.0859
2444,899.9999
2445,770.81573
2446,552.0965
2447,918.4339
2448,248.874
2449,663.55524
2450,560.94586
2451,1686.7028
2452,959.7589
2453,1201.4127
2454,1147.0231
2455,1230.7086
2456,441.4269
2457,1280.6067
2458,1689.013
2459,682.4365
2460,1321.9045
2461,506.09775
2462,1152.1019
2463,1237.2135
2464,1110.238
2465,767.12494
2466,722.95496
2467,468.03558
2468,1400.2445
2469,1549.4778
2470,1445.2999
2471,1399.4274
2472,830.4864
2473,153.3863
2474,1498.5558
2475,903.6693
2476,859.5211
2477,1473.4562
2478,303.5758
2479,734.7561
2480,759.2036
2481,507.34604
2482,1097.3165
2483,1321.9045
2484,1249.3549
2485,751.77686
2486,743.1819
2487,1554.5283
2488,656.6622
2489,667.013
2490,484.6545
2491,1005.9109
2492,931.96985
2493,1327.1105
2494,332.7367
2495,1542.9856
2496,1432.1041
2497,1294.0044
2498,1235.9232
2499,667.2379
2500,379.65216
2501,1020.83856
2502,882.90845
2503,891.73627
2504,540.3541
2505,1390.0219
2506,679.1658
2507,1310.2578
2508,1365.64
2509,706.2468
2510,484.6545
2511,674.81665
2512,1397.4827
2513,1066.5929
2514,390.0577
2515,1530.2157
2516,1478.0302
2517,1291.4186
2518,674.79816
2519,853.7991
2520,878.1815
2521,1210.7522
2522,1351.0292
2523,1744.7574
2524,-133.46637
2525,792.90845
2526,390.0577
2527,1963.1315
2528,1802.2607
2529,551.8069
2530,916.0567
2531,1926.1423
2532,1363.6014
2533,808.0165
2534,306.7258
2535,816.9384
2536,544.0538
2537,1377.735
2538,800.91656
2539,1332.3655
2540,1458.7156
2541,1045.6771
2542,575.72797
2543,1228.8898
2544,1674.8014
2545,505.5868
2546,1239.146
2547,368.62354
2548,1521.8011
2549,1446.2328
2550,306.73962
2551,1457.4722
2552,879.27124
2553,1543.2302
2554,1376.3395
2555,1311.4045
2556,1522.2654
2557,1418.8828
2558,678.1549
2559,1194.1975
2560,1580.964
2561,886.7826
2562,1133.66
2563,1606.9688
2564,1704.5413
2565,1473.348
2566,916.0567
2567,864.07385
2568,890.40125
2569,1328.0278
2570,817.6929
2571,961.1736
2572,1317.3824
2573,958.6387
2574,749.4382
2575,1518.2412
2576,1927.9567
2577,1278.7461
2578,988.7337
2579,1466.8115
2580,1122.4585
2581,597.66534
2582,763.41016
2583,549.6182
2584,923.4635
2585,1384.3652
2586,354.86258
2587,776.53265
2588,1165.0134
2589,946.5244
2590,1533.2529
2591,1619.4707
2592,749.8584
2593,1374.7777
2594,586.0642
2595,593.824
2596,532.285
2597,553.7207
2598,614.0447
2599,354.86258
2600,1599.4934
2601,2095.7024
2602,662.8497
2603,1840.8083
2604,1754.5083
2605,82.13915
2606,1137.1162
2607,1057.9559
2608,1375.197
2609,757.9745
2610,656.4074
2611,1030.29
2612,809.80164
2613,2008.0438
2614,1208.7926
2615,465.84406
2616,-153.00854
2617,449.5484
2618,1839.3275
2619,1190.1156
2620,446.40536
2621,558.824
2622,945.97473
2623,935.4977
2624,405.2169
2625,1545.4866
2626,1360.8241
2627,1551.7024
2628,1288.3743
2629,875.7949
2630,402.95673
2631,1365.5461
2632,1316.5465
2633,1726.3256
2634,715.96906
2635,1639.6195
2636,505.5868
2637,1372.3145
2638,1022.2564
2639,732.90625
2640,416.71805
2641,1626.7102
2642,974.9059
2643,528.98914
2644,891.73627
2645,1027.707
2646,1495.078
2647,726.8836
2648,1620.3826
2649,377.29858
2650,1676.8679
2651,1183.6968
2652,1331.9994
2653,-99.878654
2654,649.83936
2655,687.0778
2656,917.7683
2657,901.65234
2658,803.9068
2659,1317.106
2660,1756.2465
2661,1668.2551
2662,1779.3173
2663,841.1007
2664,940.28784
2665,1354.3036
2666,729.10345
2667,543.8957
2668,1326.2146
2669,1686.471
2670,313.4677
2671,1306.9506
2672,817.41205
2673,1607.519
2674,1517.8949
2675,1127.7345
2676,655.2759
2677,1003.4827
2678,1098.0688
2679,541.1729
2680,1092.9727
2681,753.064
2682,1353.6642
2683,386.36877
2684,529.49304
2685,1474.7821
2686,609.49194
2687,1535.4673
2688,574.8377
2689,1152.2446
2690,1328.7549
2691,750.1227
2692,1372.5925
2693,699.51776
2694,771.07684
2695,1305.6796
2696,660.45807
2697,841.18604
2698,791.18866
2699,1242.5332
2700,322.9727
2701,599.5098
2702,1318.0122
2703,967.8247
2704,1169.5016
2705,795.1991
2706,1219.9879
2707,2012.4005
2708,374.12793
2709,-45.440945
2710,1179.7241
2711,1499.5731
2712,82.13915
2713,795.1891
2714,924.5212
2715,1277.502
2716,565.106
2717,462.09476
2718,1512.4604
2719,1054.4316
2720,517.4684
2721,1618.0686
2722,1450.573
2723,443.5658
2724,1233.3043
2725,654.5695
2726,1790.1719
2727,950.55194
2728,1596.1261
2729,1127.8265
2730,1206.5112
2731,1462.6216
2732,814.58997
2733,1459.2323
2734,725.9348
2735,1220.8364
2736,963.25726
2737,1149.2878
2738,725.03735
2739,438.82654
2740,381.32993
2741,535.8808
2742,536.51465
2743,568.82965
2744,1179.844
2745,896.6018
2746,360.6646
2747,1073.9672
2748,1345.181
2749,1504.5269
2750,968.9691
2751,1368.6835
2752,662.8538
2753,965.64984
2754,1144.0437
2755,1324.458
2756,515.5604
2757,617.3024
2758,520.39856
2759,1339.3588
2760,289.5001
2761,598.89655
2762,784.23975
2763,562.98596
2764,324.50824
2765,1313.832
2766,384.793
2767,1410.8076
2768,979.776
2769,1008.08276
2770,303.14136
2771,807.1612
2772,1531.9752
2773,816.7588
2774,952.4991
2775,693.984
2776,912.3855
2777,1022.46924
2778,959.2765
2779,347.9071
2780,1036.5563
2781,510.55045
2782,1634.9264
2783,1184.1786
2784,1591.3815
2785,1196.6855
2786,1400.7361
2787,1355.2438
2788,1152.595
2789,1607.4279
2790,1207.6123
2791,739.8551
2792,720.9522
2793,670.51575
2794,363.54202
2795,575.4599
2796,1212.7596
2797,1037.7413
2798,1255.4882
2799,776.6345
2800,509.25467
2801,473.15704
2802,1191.2102
2803,1431.3481
2804,940.1586
2805,1255.4882
2806,1679.5602
2807,1191.3561
2808,1083.161
2809,579.88025
2810,929.7627
2811,1594.3221
2812,556.5558
2813,1738.2736
2814,990.019
2815,877.1092
2816,691.6654
2817,406.47617
2818,1176.5813
2819,1450.7935
2820,1176.5061
2821,555.712
2822,1134.7944
2823,775.7065
2824,1449.3524
2825,677.6255
2826,497.509
2827,1234.3755
2828,317.28232
2829,816.3642
2830,1517.275
2831,1119.4463
2832,1350.1494
2833,807.65814
2834,1431.3481
2835,451.37863
2836,1177.6808
2837,726.07007
2838,1154.5518
2839,1032.009
2840,1218.681
2841,484.14502
2842,1132.0419
2843,1425.3615
2844,878.93884
2845,778.5972
2846,994.2959
2847,1379.7972
2848,1031.3516
2849,2101.199
2850,1178.0511
2851,1441.9126
2852,495.09534
2853,1042.9258
2854,484.14502
2855,825.9541
2856,897.7214
2857,1519.5295
2858,1190.9657
2859,889.14404
2860,1609.9889
2861,582.1818
2862,1262.2395
2863,1134.3257
2864,608.953
2865,525.5831
2866,551.73016
2867,566.7471
2868,1032.2511
2869,257.3301
2870,320.14905
2871,1432.4713
2872,573.464
2873,677.34894
2874,1449.8483
2875,1236.4454
2876,1694.127
2877,565.96173
2878,428.5578
2879,1042.7244
2880,598.9295
2881,881.31964
2882,766.7553
2883,953.787
2884,977.7849
2885,542.9778
2886,1580.9718
2887,1766.4818
2888,766.5759
2889,776.76086
2890,1660.5582
2891,495.0672
2892,809.6847
2893,-247.54823
2894,1941.0397
2895,526.48224
2896,945.8367
2897,731.38904
2898,1934.3877
2899,966.70404
2900,1467.1373
2901,448.30005
2902,1153.3853
2903,870.1569
2904,882.65704
2905,1015.5165
2906,657.9791
2907,1435.9634
2908,1461.5377
2909,1253.2987
2910,731.22125
2911,411.45627
2912,1372.6952
2913,944.44696
2914,501.98068
2915,538.04865
2916,498.3993
2917,1199.096
2918,1083.287
2919,463.82227
2920,1139.4529
2921,1804.2188
2922,1645.5118
2923,411.45627
2924,492.81546
2925,839.4702
2926,446.33063
2927,775.7065
2928,792.6499
2929,280.74994
2930,-285.1269
2931,863.0095
2932,1410.0924
2933,1930.4741
2934,953.787
2935,1455.5472
2936,775.7065
2937,722.71027
2938,780.48065
2939,1369.2223
2940,485.36517
2941,670.09863
2942,781.69324
2943,1526.8834
2944,839.0143
2945,352.42917
2946,851.9527
2947,1599.2792
2948,1566.8131
2949,390.0577
2950,632.43634
2951,1409.6284
2952,108.159515
2953,1535.0757
2954,1393.9819
2955,1012.61273
2956,953.787
2957,709.31824
2958,545.60876
2959,929.7627
2960,436.753
2961,1022.5779
2962,568.2186
2963,1163.716
2964,578.0671
2965,352.42917
2966,484.6545
2967,1703.2428
2968,860.4225
2969,1329.9143
2970,1149.8032
2971,1024.0995
2972,1201.3752
2973,584.79395
2974,1375.4036
2975,855.9218
2976,1585.0902
2977,541.32837
2978,1289.0936
2979,316.25974
2980,1108.1815
2981,736.90894
2982,466.95343
2983,1550.356
2984,718.93835
2985,1499.4965
2986,543.6289
2987,1220.3838
2988,714.4676
2989,728.9029
2990,1600.2024
2991,352.42917
2992,1010.00134
2993,936.45
2994,1027.0619
2995,764.5504
2996,493.03674
2997,1384.312
2998,383.50854
2999,947.8984
3000,1002.10223
3001,390.41452
3002,1402.163
3003,600.49384
3004,1047.8427
3005,1405.6136
3006,442.63693
3007,848.86725
3008,1457.1915
3009,1317.9695
3010,1501.9288
3011,510.4617
3012,441.52658
3013,1540.5685
3014,844.1971
3015,1162.5065
3016,583.31165
3017,292.00153
3018,684.5535
3019,946.66266
3020,1232.0099
3021,544.4431
3022,947.27515
3023,854.13947
3024,946.45184
3025,1127.2361
3026,352.42917
3027,1252.0892
3028,1603.95
3029,783.1084
3030,571.36035
3031,441.95837
3032,301.72137
3033,953.7516
3034,1219.6096
3035,1217.3668
3036,1317.9075
3037,1701.4592
3038,733.8233
3039,567.021
3040,770.97546
3041,982.71747
3042,1155.4478
3043,649.6131
3044,1252.0892
3045,1151.5573
3046,1651.8044
3047,553.97394
3048,1017.42993
3049,108.159515
3050,108.159515
3051,1350.0139
3052,687.3599
3053,713.69934
3054,405.50452
3055,108.159515
3056,1504.8373
3057,506.10544
3058,1115.7114
3059,906.7166
3060,679.995
3061,1279.9923
3062,1403.7765
3063,533.4537
3064,962.47534
3065,108.159515
3066,941.3734
3067,108.159515
3068,1244.9025
3069,487.76498
3070,925.7819
3071,578.7473
3072,540.22864
3073,1198.6154
3074,958.528
3075,1279.7144
3076,920.0809
3077,1090.6555
3078,1442.7167
3079,960.8852
3080,490.8824
3081,1580.6631
3082,593.526
3083,685.41846
3084,966.9325
3085,213.08759
3086,1155.462
3087,1443.9651
3088,1475.2439
3089,1020.8883
3090,1049.4017
3091,687.2446
3092,405.9047
3093,1226.0853
3094,1259.7565
3095,1546.5847
3096,679.4181
3097,612.9197
3098,1202.5815
3099,714.135
3100,1011.32214
3101,465.19394
3102,351.81027
3103,1195.4515
3104,739.41205
3105,1658.4155
3106,513.28326
3107,691.14484
3108,991.98834
3109,443.13977
3110,995.9893
3111,1309.6864
3112,1667.973
3113,757.40344
3114,1009.073
3115,1137.3444
3116,1244.4457
3117,1083.9352
3118,1536.1783
3119,967.81305
3120,1292.6658
3121,895.9434
3122,1736.1267
3123,1327.9316
3124,1595.5316
3125,1038.2207
3126,1046.9762
3127,666.07825
3128,569.8611
3129,543.72974
3130,1191.2971
3131,692.492
3132,971.41016
3133,858.2208
3134,401.56644
3135,852.4575
3136,532.64087
3137,787.321
3138,568.923
3139,1076.3466
3140,1016.8228
3141,1183.9407
3142,1352.5248
3143,320.14905
3144,530.63873
3145,234.20926
3146,753.17957
3147,711.34326
3148,549.08435
3149,1074.3167
3150,1553.0746
3151,502.0923
3152,568.2483
3153,1247.3776
3154,468.9935
3155,407.0922
3156,1966.4741
3157,108.159515
3158,536.6468
3159,838.52325
3160,1186.6528
3161,577.6564
3162,1016.09174
3163,1140.1215
3164,666.07825
3165,313.845
3166,1139.4601
3167,1709.4219
3168,304.3615
3169,1566.3043
3170,570.303
3171,785.82117
3172,862.4477
3173,1594.51
3174,1405.5657
3175,527.7502
3176,597.6394
3177,445.94925
3178,1747.2673
3179,615.0985
3180,1275.987
3181,1110.6403
3182,1556.656
3183,1731.66
3184,452.2604
3185,753.476
3186,291.51593
3187,705.33154
3188,811.9835
3189,495.91724
3190,957.07495
3191,835.4382
3192,9.5835
3193,757.7744
3194,919.25385
3195,514.36774
3196,190.67873
3197,1419.6903
3198,493.8858
3199,302.49203
3200,1529.0552
3201,1315.4624
3202,191.8186
3203,911.4742
3204,1406.4438
3205,1218.3368
3206,1203.7225
3207,859.4917
3208,975.43805
3209,1002.23944
3210,514.36774
3211,1566.8439
3212,1126.3876
3213,321.1805
3214,708.1437
3215,582.0787
3216,981.03015
3217,852.08374
3218,108.159515
3219,824.113
3220,1430.0415
3221,447.88403
3222,1188.4861
3223,415.0411
3224,224.06238
3225,929.7627
3226,394.65482
3227,1470.6433
3228,1463.011
3229,981.09656
3230,903.8387
3231,942.3763
3232,1417.8701
3233,593.1947
3234,906.0968
3235,1691.8511
3236,455.0518
3237,899.314
3238,890.36084
3239,848.08307
3240,268.20688
3241,1106.3136
3242,621.7778
3243,1129.8865
3244,452.2076
3245,477.2155
3246,1042.9258
3247,1694.9775
3248,1167.4624
3249,1774.0449
3250,634.09204
3251,836.0235
3252,773.1696
3253,1031.2979
3254,949.23676
3255,691.2226
3256,488.06595
3257,579.2192
3258,892.22015
3259,464.52374
3260,962.2324
3261,860.5158
3262,985.89136
3263,285.77698
3264,1373.9832
3265,496.53125
3266,1046.0413
3267,488.57812
3268,672.6987
3269,653.5847
3270,474.68948
3271,1161.4764
3272,464.52374
3273,1305.2642
3274,108.159515
3275,586.1227
3276,1516.1943
3277,1106.0441
3278,406.47617
3279,978.80316
3280,571.981
3281,538.8152
3282,534.94543
3283,-57.25426
3284,794.51575
3285,555.30835
3286,759.8247
3287,732.6674
3288,1438.5951
3289,1561.9915
3290,471.47842
3291,1747.2954
3292,447.88403
3293,1224.8759
3294,1367.7146
3295,787.2134
3296,262.51617
3297,1355.2085
3298,108.159515
3299,817.9565
3300,1255.1365
3301,108.159515
3302,1501.9288
3303,587.17786
3304,672.6987
3305,1168.152
3306,765.7876
3307,831.8739
3308,878.9022
3309,903.168
3310,1305.2642
3311,108.159515
3312,491.81
3313,926.1702
3314,726.1915
3315,811.5619
3316,1156.2574
3317,1108.1554
3318,262.53946
3319,609.43634
3320,1372.6952
3321,672.6987
3322,1391.6465
3323,84.42232
3324,938.46545
3325,1382.8696
3326,743.75226
3327,999.8694
3328,1379.8639
3329,680.4949
3330,455.98624
3331,417.78268
3332,966.1107
3333,736.3522
3334,1088.2722
3335,41.44388
3336,1442.5463
3337,993.2742
3338,1311.8438
3339,2000.5066
3340,1290.9274
3341,929.7627
3342,733.8868
3343,736.3522
3344,480.08835
3345,475.25452
3346,1143.6223
3347,1314.5962
3348,397.43088
3349,1594.3221
